using device: cpu
Loading pretrained GPT-2 model: gpt2
loaded 338025 tokens
1 epoch = 165 batches
Using OneCycleLR scheduler with max_lr=0.0007 and total_steps=20000
step 0, loss: 4.9285, current_lr: 0.000028
step 2555, loss: 0.4944, current_lr: 0.000287
step 2556, loss: 0.5138, current_lr: 0.000287
step 2557, loss: 0.4707, current_lr: 0.000287
step 2558, loss: 0.4715, current_lr: 0.000287
step 2559, loss: 0.4539, current_lr: 0.000287
step 2560, loss: 0.4582, current_lr: 0.000288
step 2561, loss: 0.4428, current_lr: 0.000288
Saved best model with loss: 0.4428 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.4428.pt
step 2562, loss: 0.4367, current_lr: 0.000288
Saved best model with loss: 0.4367 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.4367.pt
step 2563, loss: 0.4795, current_lr: 0.000288
step 2564, loss: 0.4519, current_lr: 0.000288
step 2565, loss: 0.4560, current_lr: 0.000288
step 2566, loss: 0.4671, current_lr: 0.000289
step 2567, loss: 0.4601, current_lr: 0.000289
step 2568, loss: 0.4297, current_lr: 0.000289
Saved best model with loss: 0.4297 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.4297.pt
step 2569, loss: 0.3805, current_lr: 0.000289
Saved best model with loss: 0.3805 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.3805.pt
step 2570, loss: 0.4239, current_lr: 0.000289
step 2571, loss: 0.4379, current_lr: 0.000289
step 2572, loss: 0.4717, current_lr: 0.000290
step 2573, loss: 0.4387, current_lr: 0.000290
step 2574, loss: 0.4250, current_lr: 0.000290
step 2575, loss: 0.3803, current_lr: 0.000290
Saved best model with loss: 0.3803 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.3803.pt
step 2576, loss: 0.4255, current_lr: 0.000290
step 2577, loss: 0.4687, current_lr: 0.000290
step 2578, loss: 0.4162, current_lr: 0.000291
step 2579, loss: 0.5818, current_lr: 0.000291
step 2580, loss: 0.5148, current_lr: 0.000291
step 2581, loss: 0.5019, current_lr: 0.000291
step 2582, loss: 0.5058, current_lr: 0.000291
step 2583, loss: 0.5294, current_lr: 0.000291
step 2584, loss: 0.5123, current_lr: 0.000292
step 2585, loss: 0.4888, current_lr: 0.000292
step 2586, loss: 0.4886, current_lr: 0.000292
step 2587, loss: 0.4658, current_lr: 0.000292
step 2588, loss: 0.4775, current_lr: 0.000292
step 2589, loss: 0.5030, current_lr: 0.000292
step 2590, loss: 0.4604, current_lr: 0.000293
step 2591, loss: 0.4759, current_lr: 0.000293
step 2592, loss: 0.5285, current_lr: 0.000293
step 2593, loss: 0.5156, current_lr: 0.000293
step 2594, loss: 0.4739, current_lr: 0.000293
step 2595, loss: 0.5437, current_lr: 0.000294
step 2596, loss: 0.4982, current_lr: 0.000294
step 2597, loss: 0.4797, current_lr: 0.000294
step 2598, loss: 0.4980, current_lr: 0.000294
step 2599, loss: 0.4734, current_lr: 0.000294
step 2600, loss: 0.5418, current_lr: 0.000294
step 2601, loss: 0.5406, current_lr: 0.000295
step 2602, loss: 0.4867, current_lr: 0.000295
step 2603, loss: 0.4831, current_lr: 0.000295
step 2604, loss: 0.4249, current_lr: 0.000295
step 2605, loss: 0.4297, current_lr: 0.000295
step 2606, loss: 0.4713, current_lr: 0.000295
step 2607, loss: 0.4777, current_lr: 0.000296
step 2608, loss: 0.4667, current_lr: 0.000296
step 2609, loss: 0.4674, current_lr: 0.000296
step 2610, loss: 0.4871, current_lr: 0.000296
step 2611, loss: 0.4236, current_lr: 0.000296
step 2612, loss: 0.4622, current_lr: 0.000296
step 2613, loss: 0.4591, current_lr: 0.000297
step 2614, loss: 0.5008, current_lr: 0.000297
step 2615, loss: 0.4606, current_lr: 0.000297
step 2616, loss: 0.5373, current_lr: 0.000297
step 2617, loss: 0.5060, current_lr: 0.000297
step 2618, loss: 0.4802, current_lr: 0.000297
step 2619, loss: 0.5150, current_lr: 0.000298
step 2620, loss: 0.4360, current_lr: 0.000298
step 2621, loss: 0.5116, current_lr: 0.000298
step 2622, loss: 0.4534, current_lr: 0.000298
step 2623, loss: 0.4339, current_lr: 0.000298
step 2624, loss: 0.5121, current_lr: 0.000299
step 2625, loss: 0.4890, current_lr: 0.000299
step 2626, loss: 0.4914, current_lr: 0.000299
step 2627, loss: 0.5193, current_lr: 0.000299
step 2628, loss: 0.5605, current_lr: 0.000299
step 2629, loss: 0.4391, current_lr: 0.000299
step 2630, loss: 0.4887, current_lr: 0.000300
step 2631, loss: 0.5368, current_lr: 0.000300
step 2632, loss: 0.4939, current_lr: 0.000300
step 2633, loss: 0.4586, current_lr: 0.000300
step 2634, loss: 0.4609, current_lr: 0.000300
step 2635, loss: 0.5047, current_lr: 0.000300
step 2636, loss: 0.5536, current_lr: 0.000301
step 2637, loss: 0.5337, current_lr: 0.000301
step 2638, loss: 0.6195, current_lr: 0.000301
step 2639, loss: 0.5451, current_lr: 0.000301
step 2640, loss: 0.5502, current_lr: 0.000301
step 2641, loss: 0.5033, current_lr: 0.000301
step 2642, loss: 0.4897, current_lr: 0.000302
step 2643, loss: 0.4993, current_lr: 0.000302
step 2644, loss: 0.5302, current_lr: 0.000302
step 2645, loss: 0.4591, current_lr: 0.000302
step 2646, loss: 0.5041, current_lr: 0.000302
step 2647, loss: 0.5219, current_lr: 0.000302
step 2648, loss: 0.4934, current_lr: 0.000303
step 2649, loss: 0.5127, current_lr: 0.000303
step 2650, loss: 0.4625, current_lr: 0.000303
step 2651, loss: 0.4609, current_lr: 0.000303
step 2652, loss: 0.5073, current_lr: 0.000303
step 2653, loss: 0.4848, current_lr: 0.000304
step 2654, loss: 0.4889, current_lr: 0.000304
step 2655, loss: 0.4740, current_lr: 0.000304
step 2656, loss: 0.4161, current_lr: 0.000304
step 2657, loss: 0.4242, current_lr: 0.000304
step 2658, loss: 0.4252, current_lr: 0.000304
step 2659, loss: 0.4066, current_lr: 0.000305
step 2660, loss: 0.4309, current_lr: 0.000305
step 2661, loss: 0.4288, current_lr: 0.000305
step 2662, loss: 0.4588, current_lr: 0.000305
step 2663, loss: 0.4631, current_lr: 0.000305
step 2664, loss: 0.3921, current_lr: 0.000305
step 2665, loss: 0.4055, current_lr: 0.000306
step 2666, loss: 0.4884, current_lr: 0.000306
step 2667, loss: 0.4376, current_lr: 0.000306
step 2668, loss: 0.3838, current_lr: 0.000306
step 2669, loss: 0.3964, current_lr: 0.000306
step 2670, loss: 0.4336, current_lr: 0.000306
step 2671, loss: 0.4341, current_lr: 0.000307
step 2672, loss: 0.4403, current_lr: 0.000307
step 2673, loss: 0.3917, current_lr: 0.000307
step 2674, loss: 0.4189, current_lr: 0.000307
step 2675, loss: 0.3981, current_lr: 0.000307
step 2676, loss: 0.4039, current_lr: 0.000308
step 2677, loss: 0.3776, current_lr: 0.000308
Saved best model with loss: 0.3776 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.3776.pt
step 2678, loss: 0.4210, current_lr: 0.000308
step 2679, loss: 0.4222, current_lr: 0.000308
step 2680, loss: 0.4366, current_lr: 0.000308
step 2681, loss: 0.3956, current_lr: 0.000308
step 2682, loss: 0.3612, current_lr: 0.000309
Saved best model with loss: 0.3612 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.3612.pt
step 2683, loss: 0.3734, current_lr: 0.000309
step 2684, loss: 0.4096, current_lr: 0.000309
step 2685, loss: 0.4134, current_lr: 0.000309
step 2686, loss: 0.3803, current_lr: 0.000309
step 2687, loss: 0.4109, current_lr: 0.000309
step 2688, loss: 0.3995, current_lr: 0.000310
step 2689, loss: 0.3480, current_lr: 0.000310
Saved best model with loss: 0.3480 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.3480.pt
step 2690, loss: 0.3701, current_lr: 0.000310
step 2691, loss: 0.3851, current_lr: 0.000310
step 2692, loss: 0.3877, current_lr: 0.000310
step 2693, loss: 0.4664, current_lr: 0.000310
step 2694, loss: 0.3888, current_lr: 0.000311
step 2695, loss: 0.3726, current_lr: 0.000311
step 2696, loss: 0.3545, current_lr: 0.000311
step 2697, loss: 0.3904, current_lr: 0.000311
step 2698, loss: 0.4073, current_lr: 0.000311
step 2699, loss: 0.3835, current_lr: 0.000312
step 2700, loss: 0.3790, current_lr: 0.000312
step 2701, loss: 0.3559, current_lr: 0.000312
step 2702, loss: 0.3759, current_lr: 0.000312
step 2703, loss: 0.3541, current_lr: 0.000312
step 2704, loss: 0.3645, current_lr: 0.000312
step 2705, loss: 0.3662, current_lr: 0.000313
step 2706, loss: 0.3728, current_lr: 0.000313
step 2707, loss: 0.4141, current_lr: 0.000313
step 2708, loss: 0.4151, current_lr: 0.000313
step 2709, loss: 0.3697, current_lr: 0.000313
step 2710, loss: 0.3866, current_lr: 0.000313
step 2711, loss: 0.3223, current_lr: 0.000314
Saved best model with loss: 0.3223 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.3223.pt
step 2712, loss: 0.3451, current_lr: 0.000314
step 2713, loss: 0.3801, current_lr: 0.000314
step 2714, loss: 0.3681, current_lr: 0.000314
step 2715, loss: 0.3574, current_lr: 0.000314
step 2716, loss: 0.3675, current_lr: 0.000314
step 2717, loss: 0.3819, current_lr: 0.000315
step 2718, loss: 0.3999, current_lr: 0.000315
step 2719, loss: 0.3614, current_lr: 0.000315
step 2720, loss: 0.3746, current_lr: 0.000315
step 2721, loss: 0.3858, current_lr: 0.000315
step 2722, loss: 0.3644, current_lr: 0.000316
step 2723, loss: 0.3941, current_lr: 0.000316
step 2724, loss: 0.3924, current_lr: 0.000316
step 2725, loss: 0.3951, current_lr: 0.000316
step 2726, loss: 0.3510, current_lr: 0.000316
step 2727, loss: 0.3490, current_lr: 0.000316
step 2728, loss: 0.3145, current_lr: 0.000317
Saved best model with loss: 0.3145 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.3145.pt
step 2729, loss: 0.3409, current_lr: 0.000317
step 2730, loss: 0.3528, current_lr: 0.000317
step 2731, loss: 0.3226, current_lr: 0.000317
step 2732, loss: 0.3713, current_lr: 0.000317
step 2733, loss: 0.3550, current_lr: 0.000317
step 2734, loss: 0.3243, current_lr: 0.000318
step 2735, loss: 0.3034, current_lr: 0.000318
Saved best model with loss: 0.3034 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.3034.pt
step 2736, loss: 0.3447, current_lr: 0.000318
step 2737, loss: 0.3347, current_lr: 0.000318
step 2738, loss: 0.3489, current_lr: 0.000318
step 2739, loss: 0.3464, current_lr: 0.000318
step 2740, loss: 0.3298, current_lr: 0.000319
step 2741, loss: 0.3448, current_lr: 0.000319
step 2742, loss: 0.3377, current_lr: 0.000319
step 2743, loss: 0.3141, current_lr: 0.000319
step 2744, loss: 0.3550, current_lr: 0.000319
step 2745, loss: 0.3765, current_lr: 0.000320
step 2746, loss: 0.3754, current_lr: 0.000320
step 2747, loss: 0.3580, current_lr: 0.000320
step 2748, loss: 0.4029, current_lr: 0.000320
step 2749, loss: 0.3911, current_lr: 0.000320
step 2750, loss: 0.3535, current_lr: 0.000320
step 2751, loss: 0.3502, current_lr: 0.000321
step 2752, loss: 0.3557, current_lr: 0.000321
step 2753, loss: 0.3236, current_lr: 0.000321
step 2754, loss: 0.3506, current_lr: 0.000321
step 2755, loss: 0.3544, current_lr: 0.000321
step 2756, loss: 0.4009, current_lr: 0.000321
step 2757, loss: 0.4041, current_lr: 0.000322
step 2758, loss: 0.4094, current_lr: 0.000322
step 2759, loss: 0.3685, current_lr: 0.000322
step 2760, loss: 0.4368, current_lr: 0.000322
step 2761, loss: 0.4071, current_lr: 0.000322
step 2762, loss: 0.4270, current_lr: 0.000322
step 2763, loss: 0.4304, current_lr: 0.000323
step 2764, loss: 0.3956, current_lr: 0.000323
step 2765, loss: 0.3683, current_lr: 0.000323
step 2766, loss: 0.3595, current_lr: 0.000323
step 2767, loss: 0.3555, current_lr: 0.000323
step 2768, loss: 0.3877, current_lr: 0.000324
step 2769, loss: 0.3934, current_lr: 0.000324
step 2770, loss: 0.3861, current_lr: 0.000324
step 2771, loss: 0.3627, current_lr: 0.000324
step 2772, loss: 0.3927, current_lr: 0.000324
step 2773, loss: 0.3388, current_lr: 0.000324
step 2774, loss: 0.3508, current_lr: 0.000325
step 2775, loss: 0.3621, current_lr: 0.000325
step 2776, loss: 0.3221, current_lr: 0.000325
step 2777, loss: 0.3559, current_lr: 0.000325
step 2778, loss: 0.3752, current_lr: 0.000325
step 2779, loss: 0.3675, current_lr: 0.000325
step 2780, loss: 0.3618, current_lr: 0.000326
step 2781, loss: 0.3748, current_lr: 0.000326
step 2782, loss: 0.3703, current_lr: 0.000326
step 2783, loss: 0.3915, current_lr: 0.000326
step 2784, loss: 0.4152, current_lr: 0.000326
step 2785, loss: 0.3731, current_lr: 0.000327
step 2786, loss: 0.3587, current_lr: 0.000327
step 2787, loss: 0.4136, current_lr: 0.000327
step 2788, loss: 0.4099, current_lr: 0.000327
step 2789, loss: 0.3274, current_lr: 0.000327
step 2790, loss: 0.3385, current_lr: 0.000327
step 2791, loss: 0.3685, current_lr: 0.000328
step 2792, loss: 0.3707, current_lr: 0.000328
step 2793, loss: 0.4169, current_lr: 0.000328
step 2794, loss: 0.3813, current_lr: 0.000328
step 2795, loss: 0.4250, current_lr: 0.000328
step 2796, loss: 0.4232, current_lr: 0.000328
step 2797, loss: 0.3966, current_lr: 0.000329
step 2798, loss: 0.3676, current_lr: 0.000329
step 2799, loss: 0.3661, current_lr: 0.000329
step 2800, loss: 0.4154, current_lr: 0.000329
step 2801, loss: 0.4054, current_lr: 0.000329
step 2802, loss: 0.3874, current_lr: 0.000329
step 2803, loss: 0.3691, current_lr: 0.000330
step 2804, loss: 0.4002, current_lr: 0.000330
step 2805, loss: 0.4072, current_lr: 0.000330
step 2806, loss: 0.4102, current_lr: 0.000330
step 2807, loss: 0.4632, current_lr: 0.000330
step 2808, loss: 0.4387, current_lr: 0.000331
step 2809, loss: 0.4141, current_lr: 0.000331
step 2810, loss: 0.3900, current_lr: 0.000331
step 2811, loss: 0.4063, current_lr: 0.000331
step 2812, loss: 0.3841, current_lr: 0.000331
step 2813, loss: 0.4164, current_lr: 0.000331
step 2814, loss: 0.3858, current_lr: 0.000332
step 2815, loss: 0.4058, current_lr: 0.000332
step 2816, loss: 0.4440, current_lr: 0.000332
step 2817, loss: 0.4097, current_lr: 0.000332
step 2818, loss: 0.3754, current_lr: 0.000332
step 2819, loss: 0.3771, current_lr: 0.000332
step 2820, loss: 0.3791, current_lr: 0.000333
step 2821, loss: 0.3342, current_lr: 0.000333
step 2822, loss: 0.3909, current_lr: 0.000333
step 2823, loss: 0.4065, current_lr: 0.000333
step 2824, loss: 0.3736, current_lr: 0.000333
step 2825, loss: 0.3886, current_lr: 0.000334
step 2826, loss: 0.3622, current_lr: 0.000334
step 2827, loss: 0.3715, current_lr: 0.000334
step 2828, loss: 0.4023, current_lr: 0.000334
step 2829, loss: 0.3372, current_lr: 0.000334
step 2830, loss: 0.3660, current_lr: 0.000334
step 2831, loss: 0.3646, current_lr: 0.000335
step 2832, loss: 0.3144, current_lr: 0.000335
step 2833, loss: 0.2827, current_lr: 0.000335
Saved best model with loss: 0.2827 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.2827.pt
step 2834, loss: 0.2926, current_lr: 0.000335
step 2835, loss: 0.3407, current_lr: 0.000335
step 2836, loss: 0.3431, current_lr: 0.000335
step 2837, loss: 0.3442, current_lr: 0.000336
step 2838, loss: 0.3057, current_lr: 0.000336
step 2839, loss: 0.3350, current_lr: 0.000336
step 2840, loss: 0.3238, current_lr: 0.000336
step 2841, loss: 0.3329, current_lr: 0.000336
step 2842, loss: 0.3111, current_lr: 0.000336
step 2843, loss: 0.3055, current_lr: 0.000337
step 2844, loss: 0.3161, current_lr: 0.000337
step 2845, loss: 0.2932, current_lr: 0.000337
step 2846, loss: 0.2629, current_lr: 0.000337
Saved best model with loss: 0.2629 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.2629.pt
step 2847, loss: 0.2818, current_lr: 0.000337
step 2848, loss: 0.3179, current_lr: 0.000338
step 2849, loss: 0.3259, current_lr: 0.000338
step 2850, loss: 0.3026, current_lr: 0.000338
step 2851, loss: 0.2995, current_lr: 0.000338
step 2852, loss: 0.2915, current_lr: 0.000338
step 2853, loss: 0.2952, current_lr: 0.000338
step 2854, loss: 0.2795, current_lr: 0.000339
step 2855, loss: 0.2881, current_lr: 0.000339
step 2856, loss: 0.3008, current_lr: 0.000339
step 2857, loss: 0.2931, current_lr: 0.000339
step 2858, loss: 0.3084, current_lr: 0.000339
step 2859, loss: 0.2923, current_lr: 0.000339
step 2860, loss: 0.3253, current_lr: 0.000340
step 2861, loss: 0.2809, current_lr: 0.000340
step 2862, loss: 0.3151, current_lr: 0.000340
step 2863, loss: 0.3332, current_lr: 0.000340
step 2864, loss: 0.2862, current_lr: 0.000340
step 2865, loss: 0.2815, current_lr: 0.000341
step 2866, loss: 0.2738, current_lr: 0.000341
step 2867, loss: 0.2963, current_lr: 0.000341
step 2868, loss: 0.2977, current_lr: 0.000341
step 2869, loss: 0.3139, current_lr: 0.000341
step 2870, loss: 0.3038, current_lr: 0.000341
step 2871, loss: 0.3282, current_lr: 0.000342
step 2872, loss: 0.2669, current_lr: 0.000342
step 2873, loss: 0.3002, current_lr: 0.000342
step 2874, loss: 0.3001, current_lr: 0.000342
step 2875, loss: 0.3028, current_lr: 0.000342
step 2876, loss: 0.2624, current_lr: 0.000342
Saved best model with loss: 0.2624 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.2624.pt
step 2877, loss: 0.2517, current_lr: 0.000343
Saved best model with loss: 0.2517 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.2517.pt
step 2878, loss: 0.3150, current_lr: 0.000343
step 2879, loss: 0.2768, current_lr: 0.000343
step 2880, loss: 0.2826, current_lr: 0.000343
step 2881, loss: 0.2565, current_lr: 0.000343
step 2882, loss: 0.2821, current_lr: 0.000344
step 2883, loss: 0.2841, current_lr: 0.000344
step 2884, loss: 0.2730, current_lr: 0.000344
step 2885, loss: 0.2475, current_lr: 0.000344
Saved best model with loss: 0.2475 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.2475.pt
step 2886, loss: 0.3024, current_lr: 0.000344
step 2887, loss: 0.2784, current_lr: 0.000344
step 2888, loss: 0.2739, current_lr: 0.000345
step 2889, loss: 0.2831, current_lr: 0.000345
step 2890, loss: 0.2721, current_lr: 0.000345
step 2891, loss: 0.3053, current_lr: 0.000345
step 2892, loss: 0.3348, current_lr: 0.000345
step 2893, loss: 0.3156, current_lr: 0.000345
step 2894, loss: 0.2894, current_lr: 0.000346
step 2895, loss: 0.2701, current_lr: 0.000346
step 2896, loss: 0.2588, current_lr: 0.000346
step 2897, loss: 0.2996, current_lr: 0.000346
step 2898, loss: 0.3149, current_lr: 0.000346
step 2899, loss: 0.2524, current_lr: 0.000347
step 2900, loss: 0.2770, current_lr: 0.000347
step 2901, loss: 0.2804, current_lr: 0.000347
step 2902, loss: 0.2607, current_lr: 0.000347
step 2903, loss: 0.2835, current_lr: 0.000347
step 2904, loss: 0.2730, current_lr: 0.000347
step 2905, loss: 0.2698, current_lr: 0.000348
step 2906, loss: 0.2731, current_lr: 0.000348
step 2907, loss: 0.2803, current_lr: 0.000348
step 2908, loss: 0.2847, current_lr: 0.000348
step 2909, loss: 0.3070, current_lr: 0.000348
step 2910, loss: 0.2927, current_lr: 0.000348
step 2911, loss: 0.2946, current_lr: 0.000349
step 2912, loss: 0.2608, current_lr: 0.000349
step 2913, loss: 0.3059, current_lr: 0.000349
step 2914, loss: 0.2952, current_lr: 0.000349
step 2915, loss: 0.3293, current_lr: 0.000349
step 2916, loss: 0.2616, current_lr: 0.000349
step 2917, loss: 0.2922, current_lr: 0.000350
step 2918, loss: 0.2606, current_lr: 0.000350
step 2919, loss: 0.3103, current_lr: 0.000350
step 2920, loss: 0.2528, current_lr: 0.000350
step 2921, loss: 0.2687, current_lr: 0.000350
step 2922, loss: 0.3157, current_lr: 0.000351
step 2923, loss: 0.3096, current_lr: 0.000351
step 2924, loss: 0.3242, current_lr: 0.000351
step 2925, loss: 0.3685, current_lr: 0.000351
step 2926, loss: 0.2792, current_lr: 0.000351
step 2927, loss: 0.2471, current_lr: 0.000351
Saved best model with loss: 0.2471 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.2471.pt
step 2928, loss: 0.3206, current_lr: 0.000352
step 2929, loss: 0.3282, current_lr: 0.000352
step 2930, loss: 0.3857, current_lr: 0.000352
step 2931, loss: 0.3481, current_lr: 0.000352
step 2932, loss: 0.2863, current_lr: 0.000352
step 2933, loss: 0.2832, current_lr: 0.000352
step 2934, loss: 0.2822, current_lr: 0.000353
step 2935, loss: 0.2815, current_lr: 0.000353
step 2936, loss: 0.2860, current_lr: 0.000353
step 2937, loss: 0.3327, current_lr: 0.000353
step 2938, loss: 0.3214, current_lr: 0.000353
step 2939, loss: 0.3549, current_lr: 0.000354
step 2940, loss: 0.3116, current_lr: 0.000354
step 2941, loss: 0.2612, current_lr: 0.000354
step 2942, loss: 0.2780, current_lr: 0.000354
step 2943, loss: 0.2752, current_lr: 0.000354
step 2944, loss: 0.3278, current_lr: 0.000354
step 2945, loss: 0.3299, current_lr: 0.000355
step 2946, loss: 0.3508, current_lr: 0.000355
step 2947, loss: 0.3344, current_lr: 0.000355
step 2948, loss: 0.3545, current_lr: 0.000355
step 2949, loss: 0.3508, current_lr: 0.000355
step 2950, loss: 0.3521, current_lr: 0.000355
step 2951, loss: 0.3257, current_lr: 0.000356
step 2952, loss: 0.3083, current_lr: 0.000356
step 2953, loss: 0.2877, current_lr: 0.000356
step 2954, loss: 0.2883, current_lr: 0.000356
step 2955, loss: 0.3387, current_lr: 0.000356
step 2956, loss: 0.3330, current_lr: 0.000357
step 2957, loss: 0.2981, current_lr: 0.000357
step 2958, loss: 0.4289, current_lr: 0.000357
step 2959, loss: 0.5156, current_lr: 0.000357
step 2960, loss: 0.3684, current_lr: 0.000357
step 2961, loss: 0.3365, current_lr: 0.000357
step 2962, loss: 0.3866, current_lr: 0.000358
step 2963, loss: 0.4979, current_lr: 0.000358
step 2964, loss: 0.4634, current_lr: 0.000358
step 2965, loss: 0.3939, current_lr: 0.000358
step 2966, loss: 0.3682, current_lr: 0.000358
step 2967, loss: 0.3980, current_lr: 0.000358
step 2968, loss: 0.3512, current_lr: 0.000359
step 2969, loss: 0.3406, current_lr: 0.000359
step 2970, loss: 0.3681, current_lr: 0.000359
step 2971, loss: 0.3658, current_lr: 0.000359
step 2972, loss: 0.4948, current_lr: 0.000359
step 2973, loss: 0.3907, current_lr: 0.000360
step 2974, loss: 0.3905, current_lr: 0.000360
step 2975, loss: 0.4729, current_lr: 0.000360
step 2976, loss: 0.4099, current_lr: 0.000360
step 2977, loss: 0.3530, current_lr: 0.000360
step 2978, loss: 0.3771, current_lr: 0.000360
step 2979, loss: 0.3563, current_lr: 0.000361
step 2980, loss: 0.3519, current_lr: 0.000361
step 2981, loss: 0.3682, current_lr: 0.000361
step 2982, loss: 0.4044, current_lr: 0.000361
step 2983, loss: 0.3609, current_lr: 0.000361
step 2984, loss: 0.3804, current_lr: 0.000361
step 2985, loss: 0.3394, current_lr: 0.000362
step 2986, loss: 0.3393, current_lr: 0.000362
step 2987, loss: 0.3556, current_lr: 0.000362
step 2988, loss: 0.3656, current_lr: 0.000362
step 2989, loss: 0.3298, current_lr: 0.000362
step 2990, loss: 0.3557, current_lr: 0.000363
step 2991, loss: 0.3323, current_lr: 0.000363
step 2992, loss: 0.3079, current_lr: 0.000363
step 2993, loss: 0.3818, current_lr: 0.000363
step 2994, loss: 0.3368, current_lr: 0.000363
step 2995, loss: 0.3291, current_lr: 0.000363
step 2996, loss: 0.3896, current_lr: 0.000364
step 2997, loss: 0.3435, current_lr: 0.000364
step 2998, loss: 0.2878, current_lr: 0.000364
step 2999, loss: 0.2906, current_lr: 0.000364
step 3000, loss: 0.3350, current_lr: 0.000364
step 3001, loss: 0.2843, current_lr: 0.000364
step 3002, loss: 0.2770, current_lr: 0.000365
step 3003, loss: 0.2848, current_lr: 0.000365
step 3004, loss: 0.2928, current_lr: 0.000365
step 3005, loss: 0.3208, current_lr: 0.000365
step 3006, loss: 0.2816, current_lr: 0.000365
step 3007, loss: 0.2631, current_lr: 0.000365
step 3008, loss: 0.2911, current_lr: 0.000366
step 3009, loss: 0.2854, current_lr: 0.000366
step 3010, loss: 0.2977, current_lr: 0.000366
step 3011, loss: 0.2622, current_lr: 0.000366
step 3012, loss: 0.2153, current_lr: 0.000366
Saved best model with loss: 0.2153 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.2153.pt
step 3013, loss: 0.2499, current_lr: 0.000367
step 3014, loss: 0.3017, current_lr: 0.000367
step 3015, loss: 0.3158, current_lr: 0.000367
step 3016, loss: 0.2472, current_lr: 0.000367
step 3017, loss: 0.3189, current_lr: 0.000367
step 3018, loss: 0.2539, current_lr: 0.000367
step 3019, loss: 0.2597, current_lr: 0.000368
step 3020, loss: 0.2552, current_lr: 0.000368
step 3021, loss: 0.2479, current_lr: 0.000368
step 3022, loss: 0.3111, current_lr: 0.000368
step 3023, loss: 0.3041, current_lr: 0.000368
step 3024, loss: 0.2489, current_lr: 0.000368
step 3025, loss: 0.2428, current_lr: 0.000369
step 3026, loss: 0.2692, current_lr: 0.000369
step 3027, loss: 0.2377, current_lr: 0.000369
step 3028, loss: 0.2602, current_lr: 0.000369
step 3029, loss: 0.2743, current_lr: 0.000369
step 3030, loss: 0.2648, current_lr: 0.000370
step 3031, loss: 0.2675, current_lr: 0.000370
step 3032, loss: 0.2368, current_lr: 0.000370
step 3033, loss: 0.2588, current_lr: 0.000370
step 3034, loss: 0.2303, current_lr: 0.000370
step 3035, loss: 0.2982, current_lr: 0.000370
step 3036, loss: 0.3053, current_lr: 0.000371
step 3037, loss: 0.2841, current_lr: 0.000371
step 3038, loss: 0.2842, current_lr: 0.000371
step 3039, loss: 0.2886, current_lr: 0.000371
step 3040, loss: 0.2529, current_lr: 0.000371
step 3041, loss: 0.2412, current_lr: 0.000371
step 3042, loss: 0.2564, current_lr: 0.000372
step 3043, loss: 0.2517, current_lr: 0.000372
step 3044, loss: 0.2240, current_lr: 0.000372
step 3045, loss: 0.2557, current_lr: 0.000372
step 3046, loss: 0.2407, current_lr: 0.000372
step 3047, loss: 0.2550, current_lr: 0.000373
step 3048, loss: 0.2694, current_lr: 0.000373
step 3049, loss: 0.2403, current_lr: 0.000373
step 3050, loss: 0.2446, current_lr: 0.000373
step 3051, loss: 0.2679, current_lr: 0.000373
step 3052, loss: 0.2392, current_lr: 0.000373
step 3053, loss: 0.2443, current_lr: 0.000374
step 3054, loss: 0.2463, current_lr: 0.000374
step 3055, loss: 0.2327, current_lr: 0.000374
step 3056, loss: 0.2512, current_lr: 0.000374
step 3057, loss: 0.2426, current_lr: 0.000374
step 3058, loss: 0.2353, current_lr: 0.000374
step 3059, loss: 0.2399, current_lr: 0.000375
step 3060, loss: 0.2508, current_lr: 0.000375
step 3061, loss: 0.2428, current_lr: 0.000375
step 3062, loss: 0.2483, current_lr: 0.000375
step 3063, loss: 0.2145, current_lr: 0.000375
Saved best model with loss: 0.2145 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.2145.pt
step 3064, loss: 0.2369, current_lr: 0.000376
step 3065, loss: 0.1995, current_lr: 0.000376
Saved best model with loss: 0.1995 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.1995.pt
step 3066, loss: 0.2260, current_lr: 0.000376
step 3067, loss: 0.2555, current_lr: 0.000376
step 3068, loss: 0.2712, current_lr: 0.000376
