using device: cpu
Loading pretrained GPT-2 model: gpt2
loaded 338025 tokens
1 epoch = 165 batches
Using OneCycleLR scheduler with max_lr=0.0007 and total_steps=10000
step 0, loss: 4.9285, current_lr: 0.000028
step 1094, loss: 2.4286, current_lr: 0.000226
step 1095, loss: 2.4945, current_lr: 0.000226
step 1096, loss: 2.4124, current_lr: 0.000226
step 1097, loss: 2.3428, current_lr: 0.000227
step 1098, loss: 2.5116, current_lr: 0.000227
step 1099, loss: 2.3561, current_lr: 0.000227
step 1100, loss: 2.4800, current_lr: 0.000228
step 1101, loss: 2.5407, current_lr: 0.000228
step 1102, loss: 2.5615, current_lr: 0.000228
step 1103, loss: 2.5877, current_lr: 0.000229
step 1104, loss: 2.4491, current_lr: 0.000229
step 1105, loss: 2.6004, current_lr: 0.000229
step 1106, loss: 2.3970, current_lr: 0.000230
step 1107, loss: 2.6486, current_lr: 0.000230
step 1108, loss: 2.4326, current_lr: 0.000230
step 1109, loss: 2.3244, current_lr: 0.000231
step 1110, loss: 2.7489, current_lr: 0.000231
step 1111, loss: 2.6771, current_lr: 0.000231
step 1112, loss: 2.5764, current_lr: 0.000232
step 1113, loss: 2.6619, current_lr: 0.000232
step 1114, loss: 2.1505, current_lr: 0.000232
step 1115, loss: 2.6946, current_lr: 0.000233
step 1116, loss: 2.3936, current_lr: 0.000233
step 1117, loss: 1.9632, current_lr: 0.000233
step 1118, loss: 2.2824, current_lr: 0.000234
step 1119, loss: 2.4331, current_lr: 0.000234
step 1120, loss: 2.4540, current_lr: 0.000234
step 1121, loss: 2.5204, current_lr: 0.000235
step 1122, loss: 2.4693, current_lr: 0.000235
step 1123, loss: 2.1636, current_lr: 0.000235
step 1124, loss: 2.4999, current_lr: 0.000236
step 1125, loss: 2.1802, current_lr: 0.000236
step 1126, loss: 2.1927, current_lr: 0.000236
step 1127, loss: 2.3325, current_lr: 0.000237
step 1128, loss: 2.2061, current_lr: 0.000237
step 1129, loss: 2.2729, current_lr: 0.000237
step 1130, loss: 2.2033, current_lr: 0.000237
step 1131, loss: 2.2946, current_lr: 0.000238
step 1132, loss: 2.5648, current_lr: 0.000238
step 1133, loss: 2.4440, current_lr: 0.000238
step 1134, loss: 2.3691, current_lr: 0.000239
step 1135, loss: 2.3091, current_lr: 0.000239
step 1136, loss: 2.1745, current_lr: 0.000239
step 1137, loss: 2.1860, current_lr: 0.000240
step 1138, loss: 2.0420, current_lr: 0.000240
step 1139, loss: 2.2482, current_lr: 0.000240
step 1140, loss: 2.1387, current_lr: 0.000241
step 1141, loss: 2.1799, current_lr: 0.000241
step 1142, loss: 2.0278, current_lr: 0.000241
step 1143, loss: 2.1235, current_lr: 0.000242
step 1144, loss: 1.9555, current_lr: 0.000242
step 1145, loss: 1.9934, current_lr: 0.000242
step 1146, loss: 2.0505, current_lr: 0.000243
step 1147, loss: 1.9838, current_lr: 0.000243
step 1148, loss: 1.7933, current_lr: 0.000243
Saved best model with loss: 1.7933 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.7933.pt
step 1149, loss: 2.1915, current_lr: 0.000244
step 1150, loss: 2.4791, current_lr: 0.000244
step 1151, loss: 2.4082, current_lr: 0.000244
step 1152, loss: 2.5643, current_lr: 0.000245
step 1153, loss: 2.1525, current_lr: 0.000245
step 1154, loss: 2.1498, current_lr: 0.000245
step 1155, loss: 2.4811, current_lr: 0.000246
step 1156, loss: 2.3994, current_lr: 0.000246
step 1157, loss: 2.2066, current_lr: 0.000246
step 1158, loss: 2.3343, current_lr: 0.000247
step 1159, loss: 2.4738, current_lr: 0.000247
step 1160, loss: 2.2682, current_lr: 0.000247
step 1161, loss: 2.2552, current_lr: 0.000248
step 1162, loss: 2.3372, current_lr: 0.000248
step 1163, loss: 2.0754, current_lr: 0.000248
step 1164, loss: 2.2086, current_lr: 0.000249
step 1165, loss: 2.2474, current_lr: 0.000249
step 1166, loss: 1.8943, current_lr: 0.000249
step 1167, loss: 2.1997, current_lr: 0.000250
step 1168, loss: 1.9774, current_lr: 0.000250
step 1169, loss: 2.0570, current_lr: 0.000250
step 1170, loss: 1.8825, current_lr: 0.000251
step 1171, loss: 2.0101, current_lr: 0.000251
step 1172, loss: 1.9042, current_lr: 0.000251
step 1173, loss: 2.0909, current_lr: 0.000252
step 1174, loss: 2.0870, current_lr: 0.000252
step 1175, loss: 2.3071, current_lr: 0.000252
step 1176, loss: 2.1051, current_lr: 0.000253
step 1177, loss: 2.1624, current_lr: 0.000253
step 1178, loss: 2.2090, current_lr: 0.000253
step 1179, loss: 2.0103, current_lr: 0.000254
step 1180, loss: 1.9775, current_lr: 0.000254
step 1181, loss: 2.1035, current_lr: 0.000254
step 1182, loss: 2.1515, current_lr: 0.000255
step 1183, loss: 2.1249, current_lr: 0.000255
step 1184, loss: 1.9150, current_lr: 0.000255
step 1185, loss: 2.1154, current_lr: 0.000256
step 1186, loss: 2.0976, current_lr: 0.000256
step 1187, loss: 2.0583, current_lr: 0.000256
step 1188, loss: 1.8931, current_lr: 0.000257
step 1189, loss: 2.0375, current_lr: 0.000257
step 1190, loss: 2.0456, current_lr: 0.000257
step 1191, loss: 2.2291, current_lr: 0.000258
step 1192, loss: 2.2254, current_lr: 0.000258
step 1193, loss: 2.1283, current_lr: 0.000258
step 1194, loss: 1.8967, current_lr: 0.000259
step 1195, loss: 2.2076, current_lr: 0.000259
step 1196, loss: 2.0276, current_lr: 0.000259
step 1197, loss: 1.9831, current_lr: 0.000260
step 1198, loss: 1.9423, current_lr: 0.000260
step 1199, loss: 2.1478, current_lr: 0.000260
step 1200, loss: 2.0984, current_lr: 0.000261
step 1201, loss: 2.1377, current_lr: 0.000261
step 1202, loss: 2.3257, current_lr: 0.000261
step 1203, loss: 2.1576, current_lr: 0.000262
step 1204, loss: 2.1670, current_lr: 0.000262
step 1205, loss: 2.1414, current_lr: 0.000262
step 1206, loss: 2.2124, current_lr: 0.000263
step 1207, loss: 2.1050, current_lr: 0.000263
step 1208, loss: 2.0024, current_lr: 0.000263
step 1209, loss: 1.9789, current_lr: 0.000264
step 1210, loss: 2.1483, current_lr: 0.000264
step 1211, loss: 2.0392, current_lr: 0.000264
step 1212, loss: 2.0641, current_lr: 0.000265
step 1213, loss: 2.0053, current_lr: 0.000265
step 1214, loss: 1.9681, current_lr: 0.000265
step 1215, loss: 1.9862, current_lr: 0.000266
step 1216, loss: 1.9527, current_lr: 0.000266
step 1217, loss: 1.7481, current_lr: 0.000266
Saved best model with loss: 1.7481 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.7481.pt
step 1218, loss: 2.0901, current_lr: 0.000267
step 1219, loss: 1.8450, current_lr: 0.000267
step 1220, loss: 2.0657, current_lr: 0.000267
step 1221, loss: 2.0302, current_lr: 0.000268
step 1222, loss: 1.9843, current_lr: 0.000268
step 1223, loss: 2.0855, current_lr: 0.000268
step 1224, loss: 1.9874, current_lr: 0.000269
step 1225, loss: 1.9177, current_lr: 0.000269
step 1226, loss: 2.0622, current_lr: 0.000269
step 1227, loss: 1.8645, current_lr: 0.000270
step 1228, loss: 1.9827, current_lr: 0.000270
step 1229, loss: 1.8459, current_lr: 0.000270
step 1230, loss: 2.1154, current_lr: 0.000271
step 1231, loss: 1.9295, current_lr: 0.000271
step 1232, loss: 1.9097, current_lr: 0.000271
step 1233, loss: 1.8692, current_lr: 0.000272
step 1234, loss: 1.9045, current_lr: 0.000272
step 1235, loss: 1.8608, current_lr: 0.000272
step 1236, loss: 1.7426, current_lr: 0.000273
Saved best model with loss: 1.7426 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.7426.pt
step 1237, loss: 1.9233, current_lr: 0.000273
step 1238, loss: 1.9606, current_lr: 0.000273
step 1239, loss: 1.9690, current_lr: 0.000274
step 1240, loss: 1.9123, current_lr: 0.000274
step 1241, loss: 1.8782, current_lr: 0.000274
step 1242, loss: 1.9919, current_lr: 0.000275
step 1243, loss: 2.1051, current_lr: 0.000275
step 1244, loss: 2.2200, current_lr: 0.000275
step 1245, loss: 2.0358, current_lr: 0.000276
step 1246, loss: 2.1725, current_lr: 0.000276
step 1247, loss: 2.0943, current_lr: 0.000276
step 1248, loss: 1.8995, current_lr: 0.000277
step 1249, loss: 1.6767, current_lr: 0.000277
Saved best model with loss: 1.6767 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.6767.pt
step 1250, loss: 1.9649, current_lr: 0.000278
step 1251, loss: 1.9023, current_lr: 0.000278
step 1252, loss: 1.9368, current_lr: 0.000278
step 1253, loss: 1.8687, current_lr: 0.000279
step 1254, loss: 1.8141, current_lr: 0.000279
step 1255, loss: 1.8121, current_lr: 0.000279
step 1256, loss: 1.9697, current_lr: 0.000280
step 1257, loss: 1.7860, current_lr: 0.000280
step 1258, loss: 1.9141, current_lr: 0.000280
step 1259, loss: 2.1426, current_lr: 0.000281
step 1260, loss: 2.2736, current_lr: 0.000281
step 1261, loss: 2.2007, current_lr: 0.000281
step 1262, loss: 2.0727, current_lr: 0.000282
step 1263, loss: 2.2892, current_lr: 0.000282
step 1264, loss: 2.0860, current_lr: 0.000282
step 1265, loss: 2.1877, current_lr: 0.000283
step 1266, loss: 2.1869, current_lr: 0.000283
step 1267, loss: 2.1590, current_lr: 0.000283
step 1268, loss: 2.1975, current_lr: 0.000284
step 1269, loss: 2.0752, current_lr: 0.000284
step 1270, loss: 2.0964, current_lr: 0.000284
step 1271, loss: 2.0688, current_lr: 0.000285
step 1272, loss: 2.3202, current_lr: 0.000285
step 1273, loss: 2.1391, current_lr: 0.000285
step 1274, loss: 2.0288, current_lr: 0.000286
step 1275, loss: 2.4502, current_lr: 0.000286
step 1276, loss: 2.3490, current_lr: 0.000286
step 1277, loss: 2.2345, current_lr: 0.000287
step 1278, loss: 2.3979, current_lr: 0.000287
step 1279, loss: 1.8773, current_lr: 0.000287
step 1280, loss: 2.3715, current_lr: 0.000288
step 1281, loss: 2.1253, current_lr: 0.000288
step 1282, loss: 1.7465, current_lr: 0.000288
step 1283, loss: 2.0024, current_lr: 0.000289
step 1284, loss: 2.1716, current_lr: 0.000289
step 1285, loss: 2.1422, current_lr: 0.000289
step 1286, loss: 2.1248, current_lr: 0.000290
step 1287, loss: 2.0576, current_lr: 0.000290
step 1288, loss: 1.9083, current_lr: 0.000291
step 1289, loss: 2.1469, current_lr: 0.000291
step 1290, loss: 1.8663, current_lr: 0.000291
step 1291, loss: 1.8432, current_lr: 0.000292
step 1292, loss: 2.0180, current_lr: 0.000292
step 1293, loss: 2.0046, current_lr: 0.000292
step 1294, loss: 2.0216, current_lr: 0.000293
step 1295, loss: 1.9160, current_lr: 0.000293
step 1296, loss: 1.9577, current_lr: 0.000293
step 1297, loss: 2.1486, current_lr: 0.000294
step 1298, loss: 2.0843, current_lr: 0.000294
step 1299, loss: 1.9756, current_lr: 0.000294
step 1300, loss: 1.9478, current_lr: 0.000295
step 1301, loss: 1.8372, current_lr: 0.000295
step 1302, loss: 1.8048, current_lr: 0.000295
step 1303, loss: 1.7007, current_lr: 0.000296
step 1304, loss: 1.9256, current_lr: 0.000296
step 1305, loss: 1.8450, current_lr: 0.000296
step 1306, loss: 1.8538, current_lr: 0.000297
step 1307, loss: 1.6764, current_lr: 0.000297
Saved best model with loss: 1.6764 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.6764.pt
step 1308, loss: 1.7892, current_lr: 0.000297
step 1309, loss: 1.7143, current_lr: 0.000298
step 1310, loss: 1.7011, current_lr: 0.000298
step 1311, loss: 1.7500, current_lr: 0.000298
step 1312, loss: 1.6625, current_lr: 0.000299
Saved best model with loss: 1.6625 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.6625.pt
step 1313, loss: 1.5097, current_lr: 0.000299
Saved best model with loss: 1.5097 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.5097.pt
step 1314, loss: 1.8048, current_lr: 0.000299
step 1315, loss: 2.0838, current_lr: 0.000300
step 1316, loss: 2.0515, current_lr: 0.000300
step 1317, loss: 2.1051, current_lr: 0.000301
step 1318, loss: 1.8128, current_lr: 0.000301
step 1319, loss: 1.8298, current_lr: 0.000301
step 1320, loss: 2.0470, current_lr: 0.000302
step 1321, loss: 1.9647, current_lr: 0.000302
step 1322, loss: 1.8552, current_lr: 0.000302
step 1323, loss: 1.9846, current_lr: 0.000303
step 1324, loss: 2.1113, current_lr: 0.000303
step 1325, loss: 1.8750, current_lr: 0.000303
step 1326, loss: 1.8457, current_lr: 0.000304
step 1327, loss: 1.9506, current_lr: 0.000304
step 1328, loss: 1.7663, current_lr: 0.000304
step 1329, loss: 1.8546, current_lr: 0.000305
step 1330, loss: 1.8835, current_lr: 0.000305
step 1331, loss: 1.5473, current_lr: 0.000305
step 1332, loss: 1.7994, current_lr: 0.000306
step 1333, loss: 1.6575, current_lr: 0.000306
step 1334, loss: 1.7563, current_lr: 0.000306
step 1335, loss: 1.6492, current_lr: 0.000307
step 1336, loss: 1.6746, current_lr: 0.000307
step 1337, loss: 1.5221, current_lr: 0.000307
step 1338, loss: 1.6991, current_lr: 0.000308
step 1339, loss: 1.7364, current_lr: 0.000308
step 1340, loss: 1.9562, current_lr: 0.000308
step 1341, loss: 1.6643, current_lr: 0.000309
step 1342, loss: 1.7174, current_lr: 0.000309
step 1343, loss: 1.7859, current_lr: 0.000310
step 1344, loss: 1.6158, current_lr: 0.000310
step 1345, loss: 1.6890, current_lr: 0.000310
step 1346, loss: 1.7517, current_lr: 0.000311
step 1347, loss: 1.7770, current_lr: 0.000311
step 1348, loss: 1.7560, current_lr: 0.000311
step 1349, loss: 1.5798, current_lr: 0.000312
step 1350, loss: 1.7753, current_lr: 0.000312
step 1351, loss: 1.7817, current_lr: 0.000312
step 1352, loss: 1.6960, current_lr: 0.000313
step 1353, loss: 1.5912, current_lr: 0.000313
step 1354, loss: 1.6342, current_lr: 0.000313
step 1355, loss: 1.6008, current_lr: 0.000314
step 1356, loss: 1.7476, current_lr: 0.000314
step 1357, loss: 1.7757, current_lr: 0.000314
step 1358, loss: 1.7559, current_lr: 0.000315
step 1359, loss: 1.6527, current_lr: 0.000315
step 1360, loss: 1.8280, current_lr: 0.000315
step 1361, loss: 1.6512, current_lr: 0.000316
step 1362, loss: 1.6152, current_lr: 0.000316
step 1363, loss: 1.6348, current_lr: 0.000316
step 1364, loss: 1.7888, current_lr: 0.000317
step 1365, loss: 1.8052, current_lr: 0.000317
step 1366, loss: 1.8260, current_lr: 0.000318
step 1367, loss: 2.0710, current_lr: 0.000318
step 1368, loss: 1.8135, current_lr: 0.000318
step 1369, loss: 1.7860, current_lr: 0.000319
step 1370, loss: 1.7320, current_lr: 0.000319
step 1371, loss: 1.7146, current_lr: 0.000319
step 1372, loss: 1.6794, current_lr: 0.000320
step 1373, loss: 1.5915, current_lr: 0.000320
step 1374, loss: 1.5723, current_lr: 0.000320
step 1375, loss: 1.7517, current_lr: 0.000321
step 1376, loss: 1.6508, current_lr: 0.000321
step 1377, loss: 1.6976, current_lr: 0.000321
step 1378, loss: 1.6259, current_lr: 0.000322
step 1379, loss: 1.6564, current_lr: 0.000322
step 1380, loss: 1.6474, current_lr: 0.000322
step 1381, loss: 1.6439, current_lr: 0.000323
step 1382, loss: 1.5248, current_lr: 0.000323
step 1383, loss: 1.7577, current_lr: 0.000323
step 1384, loss: 1.4961, current_lr: 0.000324
Saved best model with loss: 1.4961 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.4961.pt
step 1385, loss: 1.6892, current_lr: 0.000324
step 1386, loss: 1.6953, current_lr: 0.000324
step 1387, loss: 1.6547, current_lr: 0.000325
step 1388, loss: 1.7241, current_lr: 0.000325
step 1389, loss: 1.5781, current_lr: 0.000326
step 1390, loss: 1.5396, current_lr: 0.000326
step 1391, loss: 1.5951, current_lr: 0.000326
step 1392, loss: 1.4569, current_lr: 0.000327
Saved best model with loss: 1.4569 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.4569.pt
step 1393, loss: 1.5711, current_lr: 0.000327
step 1394, loss: 1.4385, current_lr: 0.000327
Saved best model with loss: 1.4385 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.4385.pt
step 1395, loss: 1.7442, current_lr: 0.000328
step 1396, loss: 1.5744, current_lr: 0.000328
step 1397, loss: 1.6108, current_lr: 0.000328
step 1398, loss: 1.5800, current_lr: 0.000329
step 1399, loss: 1.5161, current_lr: 0.000329
step 1400, loss: 1.6232, current_lr: 0.000329
step 1401, loss: 1.5386, current_lr: 0.000330
step 1402, loss: 1.6132, current_lr: 0.000330
step 1403, loss: 1.5957, current_lr: 0.000330
step 1404, loss: 1.5121, current_lr: 0.000331
step 1405, loss: 1.5258, current_lr: 0.000331
step 1406, loss: 1.5898, current_lr: 0.000331
step 1407, loss: 1.6959, current_lr: 0.000332
step 1408, loss: 1.6617, current_lr: 0.000332
step 1409, loss: 1.7265, current_lr: 0.000333
step 1410, loss: 1.5814, current_lr: 0.000333
step 1411, loss: 1.6546, current_lr: 0.000333
step 1412, loss: 1.7253, current_lr: 0.000334
step 1413, loss: 1.6163, current_lr: 0.000334
step 1414, loss: 1.4280, current_lr: 0.000334
Saved best model with loss: 1.4280 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.4280.pt
step 1415, loss: 1.6126, current_lr: 0.000335
step 1416, loss: 1.6432, current_lr: 0.000335
step 1417, loss: 1.5834, current_lr: 0.000335
step 1418, loss: 1.5587, current_lr: 0.000336
step 1419, loss: 1.4429, current_lr: 0.000336
step 1420, loss: 1.4259, current_lr: 0.000336
Saved best model with loss: 1.4259 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.4259.pt
step 1421, loss: 1.5161, current_lr: 0.000337
step 1422, loss: 1.4629, current_lr: 0.000337
step 1423, loss: 1.5134, current_lr: 0.000337
step 1424, loss: 1.7836, current_lr: 0.000338
step 1425, loss: 1.8358, current_lr: 0.000338
step 1426, loss: 1.7322, current_lr: 0.000339
step 1427, loss: 1.6518, current_lr: 0.000339
step 1428, loss: 1.8307, current_lr: 0.000339
step 1429, loss: 1.7235, current_lr: 0.000340
step 1430, loss: 1.8308, current_lr: 0.000340
step 1431, loss: 1.8071, current_lr: 0.000340
step 1432, loss: 1.7461, current_lr: 0.000341
step 1433, loss: 1.6976, current_lr: 0.000341
step 1434, loss: 1.6649, current_lr: 0.000341
step 1435, loss: 1.6076, current_lr: 0.000342
step 1436, loss: 1.5643, current_lr: 0.000342
step 1437, loss: 1.7906, current_lr: 0.000342
step 1438, loss: 1.6457, current_lr: 0.000343
step 1439, loss: 1.7594, current_lr: 0.000343
step 1440, loss: 2.0495, current_lr: 0.000343
step 1441, loss: 1.8831, current_lr: 0.000344
step 1442, loss: 1.8644, current_lr: 0.000344
step 1443, loss: 2.0333, current_lr: 0.000344
step 1444, loss: 1.6195, current_lr: 0.000345
step 1445, loss: 2.0143, current_lr: 0.000345
step 1446, loss: 1.8070, current_lr: 0.000346
step 1447, loss: 1.4819, current_lr: 0.000346
step 1448, loss: 1.7405, current_lr: 0.000346
step 1449, loss: 1.8570, current_lr: 0.000347
step 1450, loss: 1.8359, current_lr: 0.000347
step 1451, loss: 1.7336, current_lr: 0.000347
step 1452, loss: 1.6782, current_lr: 0.000348
step 1453, loss: 1.5338, current_lr: 0.000348
step 1454, loss: 1.7405, current_lr: 0.000348
step 1455, loss: 1.5160, current_lr: 0.000349
step 1456, loss: 1.4949, current_lr: 0.000349
step 1457, loss: 1.7124, current_lr: 0.000349
step 1458, loss: 1.6373, current_lr: 0.000350
step 1459, loss: 1.6744, current_lr: 0.000350
step 1460, loss: 1.6367, current_lr: 0.000350
step 1461, loss: 1.6551, current_lr: 0.000351
step 1462, loss: 1.7218, current_lr: 0.000351
step 1463, loss: 1.6957, current_lr: 0.000352
step 1464, loss: 1.6952, current_lr: 0.000352
step 1465, loss: 1.6137, current_lr: 0.000352
step 1466, loss: 1.6148, current_lr: 0.000353
step 1467, loss: 1.5715, current_lr: 0.000353
step 1468, loss: 1.4289, current_lr: 0.000353
step 1469, loss: 1.5300, current_lr: 0.000354
step 1470, loss: 1.4078, current_lr: 0.000354
Saved best model with loss: 1.4078 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.4078.pt
step 1471, loss: 1.4599, current_lr: 0.000354
step 1472, loss: 1.3592, current_lr: 0.000355
Saved best model with loss: 1.3592 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.3592.pt
step 1473, loss: 1.5276, current_lr: 0.000355
step 1474, loss: 1.3716, current_lr: 0.000355
step 1475, loss: 1.3735, current_lr: 0.000356
step 1476, loss: 1.4327, current_lr: 0.000356
step 1477, loss: 1.4502, current_lr: 0.000356
step 1478, loss: 1.3241, current_lr: 0.000357
Saved best model with loss: 1.3241 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.3241.pt
step 1479, loss: 1.5470, current_lr: 0.000357
step 1480, loss: 1.7650, current_lr: 0.000357
step 1481, loss: 1.6639, current_lr: 0.000358
step 1482, loss: 1.6697, current_lr: 0.000358
step 1483, loss: 1.5232, current_lr: 0.000359
step 1484, loss: 1.4899, current_lr: 0.000359
step 1485, loss: 1.6660, current_lr: 0.000359
step 1486, loss: 1.6613, current_lr: 0.000360
step 1487, loss: 1.5342, current_lr: 0.000360
step 1488, loss: 1.6097, current_lr: 0.000360
step 1489, loss: 1.6904, current_lr: 0.000361
step 1490, loss: 1.4205, current_lr: 0.000361
step 1491, loss: 1.5161, current_lr: 0.000361
step 1492, loss: 1.6744, current_lr: 0.000362
step 1493, loss: 1.4870, current_lr: 0.000362
step 1494, loss: 1.5506, current_lr: 0.000362
step 1495, loss: 1.5657, current_lr: 0.000363
step 1496, loss: 1.2735, current_lr: 0.000363
Saved best model with loss: 1.2735 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.2735.pt
step 1497, loss: 1.5139, current_lr: 0.000363
step 1498, loss: 1.3573, current_lr: 0.000364
step 1499, loss: 1.3827, current_lr: 0.000364
step 1500, loss: 1.2627, current_lr: 0.000365
Saved best model with loss: 1.2627 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.2627.pt
step 1501, loss: 1.3358, current_lr: 0.000365
step 1502, loss: 1.2691, current_lr: 0.000365
step 1503, loss: 1.4014, current_lr: 0.000366
step 1504, loss: 1.4327, current_lr: 0.000366
step 1505, loss: 1.6070, current_lr: 0.000366
step 1506, loss: 1.4257, current_lr: 0.000367
step 1507, loss: 1.4092, current_lr: 0.000367
step 1508, loss: 1.4689, current_lr: 0.000367
step 1509, loss: 1.3139, current_lr: 0.000368
step 1510, loss: 1.3242, current_lr: 0.000368
step 1511, loss: 1.3762, current_lr: 0.000368
step 1512, loss: 1.3982, current_lr: 0.000369
step 1513, loss: 1.3490, current_lr: 0.000369
step 1514, loss: 1.1722, current_lr: 0.000369
Saved best model with loss: 1.1722 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.1722.pt
step 1515, loss: 1.3892, current_lr: 0.000370
step 1516, loss: 1.3461, current_lr: 0.000370
step 1517, loss: 1.3411, current_lr: 0.000371
step 1518, loss: 1.2208, current_lr: 0.000371
step 1519, loss: 1.2962, current_lr: 0.000371
step 1520, loss: 1.2716, current_lr: 0.000372
step 1521, loss: 1.3068, current_lr: 0.000372
step 1522, loss: 1.2459, current_lr: 0.000372
step 1523, loss: 1.3577, current_lr: 0.000373
step 1524, loss: 1.1878, current_lr: 0.000373
step 1525, loss: 1.3541, current_lr: 0.000373
step 1526, loss: 1.2048, current_lr: 0.000374
step 1527, loss: 1.2470, current_lr: 0.000374
step 1528, loss: 1.2732, current_lr: 0.000374
step 1529, loss: 1.3277, current_lr: 0.000375
step 1530, loss: 1.3530, current_lr: 0.000375
step 1531, loss: 1.3496, current_lr: 0.000375
step 1532, loss: 1.4597, current_lr: 0.000376
step 1533, loss: 1.3922, current_lr: 0.000376
step 1534, loss: 1.3328, current_lr: 0.000376
step 1535, loss: 1.3788, current_lr: 0.000377
step 1536, loss: 1.3517, current_lr: 0.000377
step 1537, loss: 1.3239, current_lr: 0.000378
step 1538, loss: 1.2860, current_lr: 0.000378
step 1539, loss: 1.2989, current_lr: 0.000378
step 1540, loss: 1.2952, current_lr: 0.000379
step 1541, loss: 1.2711, current_lr: 0.000379
step 1542, loss: 1.2765, current_lr: 0.000379
step 1543, loss: 1.2585, current_lr: 0.000380
step 1544, loss: 1.1771, current_lr: 0.000380
step 1545, loss: 1.2585, current_lr: 0.000380
step 1546, loss: 1.2704, current_lr: 0.000381
step 1547, loss: 1.2641, current_lr: 0.000381
step 1548, loss: 1.3821, current_lr: 0.000381
step 1549, loss: 1.3412, current_lr: 0.000382
step 1550, loss: 1.3465, current_lr: 0.000382
step 1551, loss: 1.3640, current_lr: 0.000382
step 1552, loss: 1.3422, current_lr: 0.000383
step 1553, loss: 1.3138, current_lr: 0.000383
step 1554, loss: 1.3440, current_lr: 0.000384
step 1555, loss: 1.2756, current_lr: 0.000384
step 1556, loss: 1.2460, current_lr: 0.000384
step 1557, loss: 1.2398, current_lr: 0.000385
step 1558, loss: 1.3081, current_lr: 0.000385
step 1559, loss: 1.1477, current_lr: 0.000385
Saved best model with loss: 1.1477 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.1477.pt
step 1560, loss: 1.2947, current_lr: 0.000386
step 1561, loss: 1.2238, current_lr: 0.000386
step 1562, loss: 1.2140, current_lr: 0.000386
step 1563, loss: 1.3097, current_lr: 0.000387
step 1564, loss: 1.1966, current_lr: 0.000387
step 1565, loss: 1.2403, current_lr: 0.000387
step 1566, loss: 1.2111, current_lr: 0.000388
step 1567, loss: 1.2035, current_lr: 0.000388
step 1568, loss: 1.2816, current_lr: 0.000388
step 1569, loss: 1.2296, current_lr: 0.000389
step 1570, loss: 1.2174, current_lr: 0.000389
step 1571, loss: 1.1833, current_lr: 0.000389
step 1572, loss: 1.3240, current_lr: 0.000390
step 1573, loss: 1.2807, current_lr: 0.000390
step 1574, loss: 1.3315, current_lr: 0.000391
step 1575, loss: 1.2625, current_lr: 0.000391
step 1576, loss: 1.3248, current_lr: 0.000391
step 1577, loss: 1.3175, current_lr: 0.000392
step 1578, loss: 1.2125, current_lr: 0.000392
step 1579, loss: 1.1210, current_lr: 0.000392
Saved best model with loss: 1.1210 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.1210.pt
step 1580, loss: 1.1918, current_lr: 0.000393
step 1581, loss: 1.2694, current_lr: 0.000393
step 1582, loss: 1.2539, current_lr: 0.000393
step 1583, loss: 1.2486, current_lr: 0.000394
step 1584, loss: 1.2133, current_lr: 0.000394
step 1585, loss: 1.2569, current_lr: 0.000394
step 1586, loss: 1.2166, current_lr: 0.000395
step 1587, loss: 1.1629, current_lr: 0.000395
step 1588, loss: 1.1359, current_lr: 0.000395
step 1589, loss: 1.3578, current_lr: 0.000396
step 1590, loss: 1.3324, current_lr: 0.000396
step 1591, loss: 1.3543, current_lr: 0.000397
step 1592, loss: 1.3725, current_lr: 0.000397
step 1593, loss: 1.4476, current_lr: 0.000397
step 1594, loss: 1.3572, current_lr: 0.000398
step 1595, loss: 1.4328, current_lr: 0.000398
step 1596, loss: 1.4306, current_lr: 0.000398
step 1597, loss: 1.3418, current_lr: 0.000399
step 1598, loss: 1.3187, current_lr: 0.000399
step 1599, loss: 1.3127, current_lr: 0.000399
step 1600, loss: 1.2870, current_lr: 0.000400
step 1601, loss: 1.2503, current_lr: 0.000400
step 1602, loss: 1.4634, current_lr: 0.000400
step 1603, loss: 1.2274, current_lr: 0.000401
step 1604, loss: 1.1920, current_lr: 0.000401
step 1605, loss: 1.5895, current_lr: 0.000401
step 1606, loss: 1.5079, current_lr: 0.000402
step 1607, loss: 1.3909, current_lr: 0.000402
